_id,activity,deviceID,emotion,latitude,longitude,eTimeStamp
-LpLmp6-nGELaHdhfAfX,jugar,13,divertido,5.3234257,-73.3942624,1569119236
-LpLmqBcHEPzUiWaOMkb,amigos,13,divertido,5.3234257,-73.3942624,1569119240
-LpLmqf9QUPU7yzSSt0E,cita,13,divertido,5.3234257,-73.3942624,1569119242
-LpLrhphWW03zdKWiIQ3,cita,13,enojado,5.3234257,-73.3942624,1569120520
-LpLrjl2KPwcjPPlI6cL,cita,13,triste,5.3234257,-73.3942624,1569120528
-LpLrlBf1J4nUllRsuSb,casa,13,aburrido,5.3234257,-73.3942624,1569120534
-LpLrm_cjIM7TUUzImOM,cita,13,estresado,5.3234257,-73.3942624,1569120540
-LpLro5yHh_OeRX55og_,casa,13,estresado,5.3234257,-73.3942624,1569120546
-LpLtlfEQjbB-OoJhjZk,casa,13,aburrido,5.3186012,-73.396181,1569121060
-LpLtnqoECV9676CfeCF,esperar,13,cansado,5.3186012,-73.396181,1569121065
-LpLtp6BIyiBOfEe0-Y9,caminar,13,calmado,5.3186012,-73.396181,1569121071
-LpOHAwMUuqaaMnv6lkf,casa,13,contento,5.3186024,-73.3961802,1569161010
-LpOHD7e921vUODzBHC-,dormir,13,relajado,5.3186024,-73.3961802,1569161019
-LpOJAIN3g0xs8T8xZYN,festejar,13,alegre,5.3185917,-73.3961849,1569161532
-LpOJDePtT-YT_RUwnMd,cita,13,triste,5.3185917,-73.3961849,1569161545
-LpON6rp3S77USqwg9j3,casa,13,enojado,5.3186117,-73.3961742,1569162566
-LpON7mKFsxZ_2l7XOe7,amigos,13,feliz,5.3186117,-73.3961742,1569162570
-LpON9nFUlzaiX92W76F,casa,13,triste,5.3186117,-73.3961742,1569162578
-LpONBFNKpYxPHCAF1FT,limpiar,13,neutral,5.3186117,-73.3961742,1569162584
-LpOQ8hJ2wELdkHTNccr,casa,13,estresado,5.3185917,-73.3961849,1569163360
-LpOQ9zSx9VA5kmu47TZ,casa,13,enojado,5.3185917,-73.3961849,1569163365
-LpOQC316oNp0GAHB7lx,casa,13,neutral,5.3185917,-73.3961849,1569163374
-LpOQDgCqh4OGaWur3_H,casa,13,deprimido,5.3185917,-73.3961849,1569163381
-LpOWP4NmUQfRoxOPPI4,alimentar,13,satisfecho,5.3185937,-73.3961859,1569165000
-LpOWQ6mPw7zz948gUg-,casa,13,enojado,5.3185937,-73.3961859,1569165004
-LpOWRVFs0FPnGPVLFst,casa,13,triste,5.3185937,-73.3961859,1569165010
-LpOYiqMp0bFf3cDfq0A,casa,13,aburrido,5.3185937,-73.3961859,1569165609
-LpOYk6nKnZElrDsZRyh,esperar,13,neutral,5.3185937,-73.3961859,1569165615
-LpOnTjaviTSQ7yfjXxa,casa,13,calmado,5.3185898,-73.3961734,1569169738
-LpOnUsqvE4AcyLV8Rlp,limpiar,13,cansado,5.3185898,-73.3961734,1569169742
-LpOnVuLqpEnUfemSusa,alimentar,13,alegre,5.3185898,-73.3961734,1569169747
-LpOnWksGqcVLSIge8EL,alimentar,13,satisfecho,5.3185898,-73.3961734,1569169750
-LpOnZ0zn95-Fgs2dC3Z,festejar,13,alegre,5.3185898,-73.3961734,1569169759
-LpOvszp0RGQKTgeQdK4,casa,13,enojado,5.3186317,-73.3961637,1569171942
-LpOvtqC8qD2YhT50vwn,limpiar,13,cansado,5.3186317,-73.3961637,1569171946
-LpOvvJP_sp7mc67Bjtt,alimentar,13,contento,5.3186317,-73.3961637,1569171952
-LpPLY60SNYg0SYsh4E_,casa,13,aburrido,5.3184553,-73.3962309,1569178931
-LpPL_e0Dc9p9x7d6jT0,casa,13,estresado,5.3184553,-73.3962309,1569178941
-LpPLbGdFJRvRnocLzYI,asearse,13,relajado,5.3184553,-73.3962309,1569178948
-LpPOw-o2JFrZE-4mB-S,alimentar,13,satisfecho,5.3184553,-73.3962309,1569179819
-LpPOxDI7sjrCuML5CKY,cita,13,deprimido,5.3184553,-73.3962309,1569179824
-LpPOyZvTpbeJZNTL2Vs,casa,13,aburrido,5.3184553,-73.3962309,1569179830
-LpPP-5-F6pOOAih2kaF,limpiar,13,cansado,5.3184553,-73.3962309,1569179836
-LpPXxRbflXLZxFcMB2v,casa,13,enojado,5.3234257,-73.3942624,1569182185
-LpPXyq57siVOLFDJJep,casa,13,estresado,5.3234257,-73.3942624,1569182191
-LpPiwTIVghOaWExvUdA,casa,13,estresado,5.3177494,-73.3966173,1569185326
-LpPizNpdQPTefowNiWS,amigos,13,contento,5.3177494,-73.3966173,1569185338
-LpPj36HimHP7BxfXwIT,cita,13,deprimido,5.3177494,-73.3966173,1569185358
-LpPrYKLOzvMss7ALltF,esperar,13,cansado,5.3183387,-73.3949257,1569187583
-LpPrZYsyUlXWhHK5qXI,casa,13,triste,5.3183387,-73.3949257,1569187588
-LpPragrIosBnDdvD1KA,viajar,13,deprimido,5.3183387,-73.3949257,1569187596
-LpPrbY7eyjOtkjrKLGM,alimentar,13,alegre,5.3183387,-73.3949257,1569187600
-LpQ-GsPQFryLzW43bDp,viajar,13,aburrido,5.3234257,-73.3942624,1569189870
-LpQCildzMd3dXQcANnY,viajar,13,cansado,5.3234257,-73.3942624,1569193398
-LpQCkk9mToQUsf_urw5,casa,13,feliz,5.3234257,-73.3942624,1569193404
-LpQCmAZI7rd4_lX2IfE,caminar,13,neutral,5.3234257,-73.3942624,1569193410
-LpQRcgRbnZ23yjPDPFP,casa,13,divertido,5.5345491,-73.3532339,1569197303
-LpQRdbrETD59-4Qi924,leer,13,divertido,5.5345491,-73.3532339,1569197307
-LpQRelqfzr0jn0IIq6C,amigos,13,divertido,5.5345491,-73.3532339,1569197312
-LpQRfs1mTUkHGPXV_Z4,pelicula,13,alegre,5.5345491,-73.3532339,1569197316
-LpQRh6N-i_K09Hu5o9Y,alimentar,13,satisfecho,5.5345491,-73.3532339,1569197321
-LpQeMAJKSW6QvfXL4mY,alimentar,13,satisfecho,5.5345491,-73.3532339,1569200902
-LpQeNKvdO5HgqaONx_X,casa,13,feliz,5.5345491,-73.3532339,1569200907
-LpQeNxspWJlPllHQNKo,pelicula,13,divertido,5.5345491,-73.3532339,1569200909
-LpQi9oaBgDGVK9oiDy-,casa,13,feliz,5.5345491,-73.3532339,1569201900
-LpQiAtcHzlDDe1AAgK3,pelicula,13,divertido,5.5345491,-73.3532339,1569201905
-LpQiBgV66438PkZY9Gg,amigos,13,alegre,5.5345491,-73.3532339,1569201908
-LpQiD5ma_zWLaycUZlx,cita,13,triste,5.5345491,-73.3532339,1569201914
-LpSgFD5btZmVCzPdveM,casa,13,feliz,5.5345813,-73.3532763,1569234951
-LpSgGn1u3mTBsZYvm1o,dormir,13,relajado,5.5345813,-73.3532763,1569234958
-LpSgIGypWqLHFyYYWe9,esperar,13,neutral,5.5345813,-73.3532763,1569234964
-LpSuSAPYfgrOkJ5fGXM,limpiar,13,calmado,5.5346014,-73.3531969,1569238675
-LpSuTcC5QspPOsGhWCk,asearse,13,feliz,5.5346014,-73.3531969,1569238681
-LpSuV59_ZYFB3cUPAyK,alimentar,13,satisfecho,5.5346014,-73.3531969,1569238687
-LpT-6zp5bhKDLMIr2Ht,caminar,13,cansado,5.5325224,-73.3640539,1569240162
-LpT-8V2BEh5PUe6VI0u,estudiar,13,neutral,5.5325224,-73.3640539,1569240167
-LpT-91zds5Ak_lkJu97,amigos,13,feliz,5.5325224,-73.3640539,1569240169
-LpT04oBzreahzCts9JU,leer,13,alegre,5.5329337,-73.3635822,1569240414
-LpTNWrbl97rc_2k2zA7,estudiar,13,divertido,5.5329401,-73.3635687,1569246558
-LpTNXcRSgZ4RrS8ia3A,amigos,13,divertido,5.5329401,-73.3635687,1569246562
-LpTNklRlJfKWqJlEjNj,esperar,13,aburrido,5.5329401,-73.3635687,1569246620
-LpTaXm2fKNkJi-tKA6B,casa,13,aburrido,5.5326617,-73.3636778,1569250233
-LpTaYy704v2XfsPMI_n,estudiar,13,aburrido,5.5326617,-73.3636778,1569250238
-LpTa_0BdIERJNqx6UhJ,estudiar,13,cansado,5.5326617,-73.3636778,1569250242
-LpTaacmuAoiSE2ZQkCs,leer,13,asustado,5.5326617,-73.3636778,1569250248
-LpTabVNM9Y7UmhLaTx3,esperar,13,cansado,5.5326617,-73.3636778,1569250252
-LpTrbvVTkYNNa0NUPAq,estudiar,13,aburrido,5.5326616,-73.363704,1569254710
-LpTrdSQtlH493Mr3ewZ,estudiar,13,estresado,5.5326616,-73.363704,1569254716
-LpTrdz4Sb7vxQwY6vJW,alimentar,13,contento,5.5326616,-73.363704,1569254718
-LpU7ivSG0zZPXZkjMHP,estudiar,13,estresado,5.5330545,-73.3637138,1569259195
-LpU7jd4UGNA4KwJhCIS,amigos,13,divertido,5.5330545,-73.3637138,1569259198
-LpU7khDLiwPtBsogXgr,estudiar,13,aburrido,5.5330545,-73.3637138,1569259202
-LpU7lKu3S7XsWCapt0B,alimentar,13,alegre,5.5330545,-73.3637138,1569259205
-LpUQ8AHe3XKa-UuAPTB,alimentar,13,satisfecho,5.5311642,-73.3607381,1569264021
-LpUQ9n1JNUQjPRKEftV,casa,13,deprimido,5.5311642,-73.3607381,1569264027
-LpUQArOqzpJNdFgavOy,estudiar,13,aburrido,5.5311642,-73.3607381,1569264032
-LpUQC2LXAtyqz_7XzOP,estudiar,13,estresado,5.5311642,-73.3607381,1569264037
-LpUQCie37zI6X2VUDP9,estudiar,13,cansado,5.5311642,-73.3607381,1569264039
-LpUQDvcRavUekuzyBHv,casa,13,triste,5.5311642,-73.3607381,1569264044
-LpUQFxbpBbrLqfV_Mlb,amigos,13,neutral,5.5311642,-73.3607381,1569264053
-LpUQGtLTbmldpMh4ov-,esperar,13,neutral,5.5311642,-73.3607381,1569264056
-LpUWvbfRBher_5sLf8J,estudiar,13,deprimido,5.53567,-73.3636855,1569265801
-LpUWwwzdf38Uf_NPf5V,amigos,13,triste,5.53567,-73.3636855,1569265806
-LpUWxwvlNec_SiPsfgm,casa,13,deprimido,5.53567,-73.3636855,1569265810
-LpUbZlmqc5JjXvms-7C,esperar,13,neutral,5.5328212,-73.3637893,1569267280
-LpUba-6WSGkH_BiU3MV,cita,13,aburrido,5.5328212,-73.3637893,1569267285
-LpUbb_byEQYGwMp0He3,estudiar,13,cansado,5.5328212,-73.3637893,1569267291
-LpV10Kd_j30z4RxjcmC,conducir,13,aburrido,5.5330395,-73.3637075,1569274212
-LpV12jXArv51cekUN-W,estudiar,13,estresado,5.5330395,-73.3637075,1569274223
-LpV140TwXx0OpSQTI8d,estudiar,13,aburrido,5.5330395,-73.3637075,1569274228
-LpV14UDJDzeLaOsfDhz,amigos,13,divertido,5.5330395,-73.3637075,1569274230
-LpV65xYlL2EBxFzMoeU,estudiar,13,estresado,5.5330726,-73.3637291,1569275546
-LpV6799o2moPUWYA1iQ,estudiar,13,deprimido,5.5330726,-73.3637291,1569275551
-LpVOm254rCN1iWNSB8x,estudiar,13,aburrido,5.5340592,-73.3625802,1569280442
-LpVOoWFOapCzsbPmtHa,estudiar,13,estresado,5.5340592,-73.3625802,1569280451
-LpVOpj03jkbE6Jnivjb,amigos,13,neutral,5.5340592,-73.3625802,1569280456
-LpVOqeWitQ6gzXRHp0i,estudiar,13,triste,5.5340592,-73.3625802,1569280460
-LpW9bCf9XR4-ewmhyT2,estudiar,13,estresado,5.5345653,-73.3532948,1569293242
-LpW9cSygb0r35F11jmC,estudiar,13,deprimido,5.5345653,-73.3532948,1569293247
-LpW9dwgAUFrA0ZR6rEG,estudiar,13,cansado,5.5345653,-73.3532948,1569293253
-LpW9ev1eiadL8TQpidJ,cita,13,triste,5.5345653,-73.3532948,1569293257
-LpW9gDYUp6Y2kzGC5_-,casa,13,neutral,5.5345653,-73.3532948,1569293263
-LpW9hXQsiqqaccBob1R,alimentar,13,satisfecho,5.5345653,-73.3532948,1569293268
-LpWaEwmrwle6nnotvRS,estudiar,13,aburrido,5.5345653,-73.3532948,1569300487
-LpWaI0F-PpsjC72o9Ps,estudiar,13,estresado,5.5345653,-73.3532948,1569300500
-LpWaKI5yQpLSgaCs9Nj,casa,13,aburrido,5.5345653,-73.3532948,1569300509
-LpWaMwUSmNOjHjMzPtV,leer,13,estresado,5.5345653,-73.3532948,1569300520
-LpWaO3WKQaIzREoqOqe,estudiar,13,cansado,5.5345653,-73.3532948,1569300524
-LpWaQfXlO7LnD_Hfrcd,leer,13,cansado,5.5345653,-73.3532948,1569300535
-LpWaRZ9okMlYnUV4cDg,alimentar,13,satisfecho,5.5345653,-73.3532948,1569300539
-LpWaWhl-iT5W29ipMpJ,estudiar,13,en pánico,5.5345653,-73.3532948,1569300560
-LpXnaHQHyrh2aUii35R,dormir,13,relajado,5.534589,-73.3532323,1569320764
-LpXnbF9xWCUP3QjMg3d,casa,13,alegre,5.534589,-73.3532323,1569320768
-LpY1u3RDXrUqh6j6Gz2,asearse,13,alegre,5.534589,-73.3532323,1569324777
-LpY1usq6DJETbZhxNZX,casa,13,alegre,5.534589,-73.3532323,1569324780
-LpY1vmmZIsUGiAKi-uE,alimentar,13,satisfecho,5.534589,-73.3532323,1569324784
-LpY984DO1JGxQe9A_FF,estudiar,13,estresado,5.5327398,-73.3636652,1569326673
-LpY99w6-7W7fPfcMDes,caminar,13,cansado,5.5327398,-73.3636652,1569326681
-LpY9Bs16AO7nGYD4NYo,estudiar,13,asustado,5.5327398,-73.3636652,1569326689
-LpYfe2KBptl3cGpr3h4,casa,13,enojado,5.5327858,-73.3635797,1569335459
-LpYff9znypUY4lJP0Ef,estudiar,13,aburrido,5.5327858,-73.3635797,1569335464
-LpYffx3UaXfbUD_akDI,amigos,13,divertido,5.5327858,-73.3635797,1569335467
-LpYfkfFMZ2kFFtHBj-z,estudiar,13,estresado,5.5327858,-73.3635797,1569335486
-LpYflOyFCrKpM-H_FFA,alimentar,13,satisfecho,5.5327858,-73.3635797,1569335489
-LpYsuVxmsubW-KUHLSb,estudiar,13,divertido,5.53268,-73.363718,1569338934
-LpYsvEcol3HKyWvA3V7,leer,13,divertido,5.53268,-73.363718,1569338930
-LpYsvvE7sADkyPKMuHM,amigos,13,divertido,5.53268,-73.363718,1569338940
-LpYzSb1wePBLkMIttYB,amigos,13,divertido,5.5328101,-73.3636168,1569340650
-LpYzTv1TpgtxBYFZqi4,casa,13,triste,5.5328101,-73.3636168,1569340657
-LpYzUqXosihWtrqr4oA,esperar,13,cansado,5.5328101,-73.3636168,1569340660
-LpYzb4WZ7p4pMj4moYj,estudiar,13,calmado,5.5328101,-73.3636168,1569340690
-LpYzbokLyoy85ywjeGF,estudiar,13,asustado,5.5328101,-73.3636168,1569340693
-LpZ7R9AM1Zt-vH4xbjV,amigos,13,divertido,5.5327587,-73.3637075,1569343005
-LpZ7S9YleKRlIxRBmTR,estudiar,13,neutral,5.5327587,-73.3637075,1569343008
-LpZSiW6o251X9ATBc0f,estudiar,13,estresado,5.5328311,-73.36374,1569348584
-LpZSjQEfXmrppuN6jxF,estudiar,13,deprimido,5.5328311,-73.36374,1569348588
-LpZSkYF8TB6ofcB-zCY,amigos,13,neutral,5.5328311,-73.36374,1569348593
-LpZccQ9ja6nFXTDie5Y,alimentar,13,feliz,5.5325224,-73.3640539,1569351443
-LpZcd9Yykp2-oxT8j4z,alimentar,13,satisfecho,5.5325224,-73.3640539,1569351446
-LpZcdmKMo1IJShG4Mmj,amigos,13,contento,5.5325224,-73.3640539,1569351449
-LpZcfuIYJiKUguFmz7A,estudiar,13,cansado,5.5325224,-73.3640539,1569351458
-LpZcgppuTH0O-9AR5Ok,caminar,13,contento,5.5325224,-73.3640539,1569351462
-Lp_A_b-iGw8AksSncK8,casa,13,cansado,5.5345692,-73.3532572,1569360607
-Lp_Aak-6hjxzvj48yyP,caminar,13,cansado,5.5345692,-73.3532572,1569360612
-Lp_Abud5mClI2FzBCw6,pelicula,13,contento,5.5345692,-73.3532572,1569360617
-Lp_XoP04ykXCG8M8dSc,casa,13,feliz,5.5345692,-73.3532572,1569366697
-Lp_XpFRyHln77CyP0CN,cita,13,contento,5.5345692,-73.3532572,1569366700
-Lp_XqxWrzNb4-C1vAPQ,estudiar,13,triste,5.5345692,-73.3532572,1569366707
-Lp_XrgUtibLm2NbMpVK,alimentar,13,satisfecho,5.5345692,-73.3532572,1569366710
-Lp_l3FhAgsu7EZvs3JX,casa,13,deprimido,5.5345692,-73.3532572,1569370431
-Lp_l3mZ9To_-4UDOk7K,pelicula,13,deprimido,5.5345692,-73.3532572,1569370426
-Lp_l4gahpdzMecHgkw7,cita,13,neutral,5.5345692,-73.3532572,1569370437
-Lp_l6QDUjpm5peCgsSg,estudiar,13,cansado,5.5345692,-73.3532572,1569370444
-Lpa9WTfLMl9bc-TP4n3,alimentar,13,satisfecho,5.5345767,-73.3532194,1569377105
-Lpa9Y-ywyPfpP4yNkOk,estudiar,13,cansado,5.5345767,-73.3532194,1569377111
-Lpa9ZHbJD2vZFG-aenC,cita,13,contento,5.5345767,-73.3532194,1569377116
-Lpa9ZtVOM1paPxUREBK,amigos,13,contento,5.5345767,-73.3532194,1569377119
-Lpa9bbJf3KO6JIN2OQO,casa,13,relajado,5.5345767,-73.3532194,1569377130
-Lpa9dLzvk_COVBC0WcS,dormir,13,relajado,5.5345767,-73.3532194,1569377137
-Lpc1SjdagiLgljIT67s,casa,13,feliz,5.5345898,-73.353169,1569408547
-Lpc1Ts54UC9XhlT2-wF,dormir,13,relajado,5.5345898,-73.353169,1569408552
-Lpc1VPEAdDLWVCNFSSn,limpiar,13,aburrido,5.5345898,-73.353169,1569408558
-LpcCFzuL2mYxRYkJS6m,alimentar,13,satisfecho,5.5345898,-73.353169,1569411379
-LpcCHbdr2PLtp_6hxEF,limpiar,13,neutral,5.5345898,-73.353169,1569411384
-LpcCIM54jJhmr2gqo_k,casa,13,contento,5.5345898,-73.353169,1569411387
-LpcCK4Weai262RYI5LY,asearse,13,relajado,5.5345898,-73.353169,1569411394
-LpcHZ39WL0C6bWc8E7p,caminar,13,cansado,5.5328536,-73.3637265,1569412767
-LpcHZzP_9UWB64lvK6L,estudiar,13,aburrido,5.5328536,-73.3637265,1569412771
-LpcH_fE0la57mRsRAPj,amigos,13,divertido,5.5328536,-73.3637265,1569412773
-Lpc_L2SpNW8xvUs1UWb,estudiar,13,divertido,5.5329038,-73.3636301,1569417690
-Lpc_LO9GAg1lHyqX4hK,amigos,13,divertido,5.5329038,-73.3636301,1569417692
-Lpc_MKP0_37amLwr2DT,casa,13,triste,5.5329038,-73.3636301,1569417696
-Lpd0L2twWP_bC83jOJb,estudiar,13,aburrido,5.5326683,-73.3637442,1569425031
-Lpd0MLuyszNjhHUhlwS,amigos,13,neutral,5.5326686,-73.3637188,1569425036
-Lpd0N8-reVtaCo3kxmV,alimentar,13,satisfecho,5.5326686,-73.3637188,1569425039
-LpdOvlB2AfobkaluXxg,amigos,13,contento,5.5328012,-73.3635589,1569431477
-LpdOx3QUw56c6C5o8S8,cita,13,contento,5.5328012,-73.3635589,1569431474
-LpdOybJqp1oljH0UVPE,estudiar,13,cansado,5.5328012,-73.3635589,1569431488
-LpdOzPQ7Hy6WVq68ng2,alimentar,13,alegre,5.5328012,-73.3635589,1569431492
-LpdP0ZjKZsnB8rDecV2,estudiar,13,aburrido,5.5328012,-73.3635589,1569431500
-LpdjJicrBXh2_mUyMEo,alimentar,13,satisfecho,5.531226,-73.3607613,1569437084
-LpdjLMhoFEZRkOPtZP4,amigos,13,divertido,5.531226,-73.3607613,1569437091
-LpdjNJhmWcHp05beLWF,estudiar,13,aburrido,5.531226,-73.3607613,1569437099
-LpdjOh9uxf8dW75y74E,pelicula,13,contento,5.531226,-73.3607613,1569437104
-LpdjRagl7HSND3ZGgcS,caminar,13,neutral,5.531226,-73.3607613,1569437116
-LpdsTGNQQt53Y-8OyEf,estudiar,13,aburrido,5.5327609,-73.3636621,1569439482
-LpdsXaZUAhozujvE-ow,estudiar,13,cansado,5.5327609,-73.3636621,1569439499
-LpdsYSbOXjwJAHTHs5c,amigos,13,divertido,5.5327609,-73.3636621,1569439503
-Lpelnjn4a74HCKvO1jr,amigos,13,divertido,5.5327556,-73.3636311,1569454512
-Lpelpd_jnYei_xrQ9V0,esperar,13,calmado,5.5327556,-73.3636311,1569454520
-LpelqiynT_1gJBaAOXq,estudiar,13,aburrido,5.5327556,-73.3636311,1569454525
-Lpelrd8dgobDK-LSNXc,estudiar,13,estresado,5.5327556,-73.3636311,1569454528
-LpeltONoyiG685OtlVj,estudiar,13,cansado,5.5327556,-73.3636311,1569454536
-Lpelvi6uABaBOBZAgTT,alimentar,13,alegre,5.5327556,-73.3636311,1569454545
-LpfCSfkguhxg_GClmQG,casa,13,alegre,5.5345816,-73.3532773,1569461762
-LpfCT_NSDDs0OFbRgcO,ejercitar,13,alegre,5.5345816,-73.3532773,1569461758
-LpfCVO_bTKzRMDKkvKV,caminar,13,alegre,5.5345816,-73.3532773,1569461773
-LpfCW5RZHUirXxoURxU,alimentar,13,satisfecho,5.5345816,-73.3532773,1569461776
-LpfCXnXbKOCBLPO6W7r,cita,13,triste,5.5345816,-73.3532773,1569461783
-LpfCZasqS-9Qua8gjEH,estudiar,13,cansado,5.5345816,-73.3532773,1569461791
-LpfC_pQ4nY5OJaxGgXf,pelicula,13,contento,5.5345816,-73.3532773,1569461796
-Lpfe6Au68wJ584JXV1I,casa,13,alegre,5.534592,-73.3532117,1569469271
-Lpfe7BZEj2dI32CRi38,alimentar,13,satisfecho,5.534592,-73.3532117,1569469276
-Lpfe9eAv-LX2XfA2KlB,estudiar,13,cansado,5.534592,-73.3532117,1569469286
-LpfeB3iFKOLlFkKL2QA,estudiar,13,aburrido,5.534592,-73.3532117,1569469291
-LpfeDexVwkH1tEFgByR,estudiar,13,estresado,5.534592,-73.3532117,1569469302
-LpfeFH-H5Ccf1rT-Afy,dormir,13,relajado,5.534592,-73.3532117,1569469309
-Lph5AEdJl9XjOglDXv0,casa,13,alegre,5.5346118,-73.353215,1569493405
-Lph5CAJSeKIyhtgVREe,dormir,13,satisfecho,5.5346118,-73.353215,1569493414
-Lph5Dk1M-3NUliB5s8A,estudiar,13,triste,5.5346118,-73.353215,1569493420
-LphLDa_OmOZ_MUYUklx,alimentar,13,satisfecho,5.5346118,-73.353215,1569497614
-LphLGR8p6wmUrxzTWSG,limpiar,13,aburrido,5.5346118,-73.353215,1569497626
-LphLHbonBqsFc3-EZbS,viajar,13,relajado,5.5346118,-73.353215,1569497630
-LphLIi-RujWYpzqL7ab,casa,13,feliz,5.5346118,-73.353215,1569497635
-LphQzBwOHdXQXrlVOUA,amigos,13,calmado,5.53567,-73.3636855,1569499124
-LphR-A5ePEV1Ozhb3sE,caminar,13,cansado,5.53567,-73.3636855,1569499128
-LphR01yVKjgCu2utzz0,estudiar,13,aburrido,5.53567,-73.3636855,1569499131
-LphR0w72zaInlCtwnfA,estudiar,13,asustado,5.53567,-73.3636855,1569499135
-LphR1bA2YJRTzEDOGxe,estudiar,13,avergonzado,5.53567,-73.3636855,1569499138
-LpiMsIs9yb4hdzXYXjr,amigos,13,divertido,5.532893,-73.3636655,1569514824
-LpiMtjIDyOMxFBXw4cq,estudiar,13,aburrido,5.532893,-73.3636655,1569514830
-LpiMuwWiAT-nUqBMced,estudiar,13,cansado,5.532893,-73.3636655,1569514835
-LpiMwaTtOfI6_8lf8Uf,estudiar,13,triste,5.532893,-73.3636655,1569514842
-LpiMxatREJkP6jYuiAs,alimentar,13,satisfecho,5.532893,-73.3636655,1569514846
-LpiMzIz8bhMwyR7Dp0b,cita,13,enojado,5.532893,-73.3636655,1569514853
-LpitZtEo7wcVARwOs1x,amigos,13,divertido,5.5325224,-73.3640539,1569523658
-Lpit_vuuxUi7zQAqis5,leer,13,divertido,5.5325224,-73.3640539,1569523654
-LpitaIg4y-PsT88XeSz,alimentar,13,satisfecho,5.5325224,-73.3640539,1569523664
-LpitbZZHmPmhMkfN-sB,estudiar,13,aburrido,5.5325224,-73.3640539,1569523669
-LpitcXvguPcKw8OuDOX,estudiar,13,cansado,5.5325224,-73.3640539,1569523673
-LpitdYuXyYze0zXcRJO,estudiar,13,estresado,5.5325224,-73.3640539,1569523677
-LpitemAOiIw62BhNuH1,caminar,13,neutral,5.5325224,-73.3640539,1569523682
-LpjocVjI8Rfud8Hqhk9,amigos,13,divertido,5.5345949,-73.3532176,1569539139
-Lpjodg9eUILo-e3NRRU,leer,13,divertido,5.5345949,-73.3532176,1569539144
-LpjoeH4CO0CKfzTrni1,estudiar,13,divertido,5.5345949,-73.3532176,1569539146
-LpjofD3BR2Qa3zlsT04,alimentar,13,satisfecho,5.5345949,-73.3532176,1569539150
-LpjoguFSRjauqkXOD5_,caminar,13,calmado,5.5345949,-73.3532176,1569539157
-Lpjoi3YenEUoZXql8_S,caminar,13,calmado,5.5345949,-73.3532176,1569539162
-LpjojCrDQmRWyXtoOFo,ejercitar,13,alegre,5.5345949,-73.3532176,1569539166
-LpjokCE7O0wY9t3IwGg,casa,13,alegre,5.5345949,-73.3532176,1569539170
-Lpjolk0HQzyavhWppE7,pelicula,13,calmado,5.5345949,-73.3532176,1569539177
-Lpk4JHPVtDJwmJdMtDq,pelicula,13,calmado,5.5346004,-73.353215,1569543512
-Lpk4Kl_RIbQV6S24tPm,casa,13,deprimido,5.5346004,-73.353215,1569543518
-Lpk4MN97K8Kk86ztjeH,casa,13,aburrido,5.5346004,-73.353215,1569543525
-Lpk4OqHjPfAkFkwIGSF,estudiar,13,aburrido,5.5346004,-73.353215,1569543535
-LpkSAfLIMiSTj1tJyBE,casa,13,contento,5.5346004,-73.353215,1569549769
-LpkSC16Rr6q7mxOVcFh,pelicula,13,divertido,5.5346004,-73.353215,1569549775
-LpkSD2bMeZLsnL7B5QW,cita,13,alegre,5.5346004,-73.353215,1569549779
-LpkSDqzmp8p8pWeHq8K,alimentar,13,satisfecho,5.5346004,-73.353215,1569549782
-LpkSEtl2BG2Z5mRAJhI,casa,13,relajado,5.5346004,-73.353215,1569549786
-LpkSGytuH-IL7U8gzMz,dormir,13,alegre,5.5346004,-73.353215,1569549795
-LpmVlGpshZ6MWHTlj3H,casa,13,alegre,5.5345799,-73.3532317,1569584264
-LpmVmCkfMAdBQ891LnU,alimentar,13,satisfecho,5.5345799,-73.3532317,1569584267
-LpmVn0xfv12RaEK0UGs,dormir,13,relajado,5.5345799,-73.3532317,1569584270
-LpmVoJPlUehL1RU7B73,asearse,13,relajado,5.5345799,-73.3532317,1569584275
-LpmVq23s_NzHff3d2YR,limpiar,13,neutral,5.5345799,-73.3532317,1569584283
-LpmVrfAHBZxVbmp6KR1,estudiar,13,cansado,5.5345799,-73.3532317,1569584289
-LpmaQo0ZxKLhQzBC_nk,estudiar,13,aburrido,5.5345799,-73.3532317,1569585748
-LpmaRcbvTAr7IYbhh9n,caminar,13,cansado,5.5345799,-73.3532317,1569585752
-LpmaS8DGZXXXibCQpcI,amigos,13,divertido,5.5345799,-73.3532317,1569585754
-LpmxaTV9IYxYIJ77-ay,estudiar,13,divertido,5.5329005,-73.3636368,1569591822
-LpmxasDnjEtGP07RaOC,leer,13,divertido,5.5329005,-73.3636368,1569591823
-LpmxbOcFxRsXsOROasP,amigos,13,divertido,5.5329005,-73.3636368,1569591826
-LpmxciRMH4Bhfp0U6NA,estudiar,13,aburrido,5.5329005,-73.3636368,1569591831
-Lpmxe2FU3fqipOwUN0a,estudiar,13,cansado,5.5329005,-73.3636368,1569591836
-Lpmxf8g_LjRAX5SBdEu,casa,13,triste,5.5329005,-73.3636368,1569591841
-Lpn0GJ5DNfN1GIiGukP,alimentar,13,satisfecho,5.5329016,-73.3636331,1569592784
-Lpn0HjmEfNuy4Nnjitq,estudiar,13,triste,5.5329016,-73.3636331,1569592789
